id,(Intercept),GroupDiabetes
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira,0.2668885333502578,0.5099297456151961
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Monoglobales;f__Monoglobaceae;g__Ructibacterium,0.48541913253916924,0.10718210240097906
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__TANB77;f__CAG-508;__,0.9523682223052103,0.8028219640553196
d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;__,0.2924101752304128,0.0104522120756907
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Lachnospirales;f__;g__,0.26729973855408545,0.19856694581424875
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;g__CAG-632,0.400319495159131,0.2599937495150843
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Butyricicoccaceae;g__Pseudobutyricicoccus,0.8635592869570567,0.2109516694358701
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;g__Brotaphodocola,0.3477828421844766,0.5132423646320863
d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Nanosyncoccaceae;g__Nanosyncoccus,0.49083363849378014,0.07317436530724626
d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemania,0.6178811162630822,0.7850411248093148
d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Bacillales_A;f__Planococcaceae;g__Paenisporosarcina,3.645434708634613e-4,0.023758111477716583
d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__RUG12438,0.5173129072823937,0.13848892422418382
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Oscillospiraceae_88309;g__Limivicinus,0.5733381152819308,0.45559881118674883
d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__UBA3789,0.8787982274091974,0.44944998031175853
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_737866;f__Enterobacteriaceae_A_732334;g__Proteus,3.645434708634613e-4,0.018662349479822177
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Ruminococcaceae;g__Ruthenibacterium,0.5053695199269885,0.9281285310868547
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Acutalibacteraceae;g__UBA737,0.11538107896037482,0.051949849865226966
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Christensenellales;f__Aristaeellaceae;g__SFMI01,0.46623886158977557,0.6144357670099205
d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Coprobacillaceae;g__,0.6491402472195663,0.6919002800250726
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;__;__;__,0.9898153365645627,0.5571394196477861
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;g__Butyribacter,0.8406757772680904,0.5092487340527982
d__Bacteria;p__Campylobacterota_A;c__Campylobacteria;o__Campylobacterales;f__Helicobacteraceae;__,0.3415474514662393,0.8388337830035574
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Ruminococcaceae;__,0.21811198725379052,0.407203467546768
d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__UBA6985,0.6687201300955955,0.6623824443723637
d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Adlercreutzia_A_404199,0.006264539876262321,0.1917989507578922
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Christensenellales;f__Pumilibacteraceae;__,0.05107846548860292,0.29807001272384653
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Ruminococcaceae;g__Bittarella,3.6454347086346253e-4,0.016475334696722656
d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Lactobacillales;f__Lactobacillaceae;__,0.4059012917762455,0.5923375184288855
d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Lactobacillales;f__Carnobacteriaceae;g__Atopostipes,0.20676711963652214,0.4819075567694756
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Christensenellales;f__CAG-917;g__CAG-475,3.645434708634601e-4,0.023260506497685327
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Peptostreptococcales;f__Peptostreptococcaceae_256921;g__Faecalimicrobium,0.09635020507725064,0.2873524451110803
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;__;__,0.6785778455152289,0.5782956226328846
d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__,3.6454347086346253e-4,0.0065997508099390695
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Peptostreptococcales;f__Anaerovoracaceae;g__RUG11894,0.0025576103163962504,0.9407682710988864
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__CAG-272;g__RUG13077,0.013791396775343382,0.6009999244823958
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Clostridiales;f__Clostridiaceae_222000;__,0.3194653172739746,0.6794260964275894
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;__,3.645434708634601e-4,0.03414610357520231
d__Bacteria;p__Bacillota_I;c__Bacilli_A;__;__;__,3.6454347086346253e-4,0.00721668085822339
